"peak_index","seqnames","start","end","width","strand","name"
117081,"chr16",76282775,76283512,738,"*","chr16:76282775-76283512"
117082,"chr16",76283876,76284555,680,"*","chr16:76283876-76284555"
117110,"chr16",76363001,76363473,473,"*","chr16:76363001-76363473"
117114,"chr16",76372226,76374210,1985,"*","chr16:76372226-76374210"
117123,"chr16",76432483,76433941,1459,"*","chr16:76432483-76433941"
117140,"chr16",76525095,76525476,382,"*","chr16:76525095-76525476"
117142,"chr16",76532246,76532803,558,"*","chr16:76532246-76532803"
117176,"chr16",76768821,76769085,265,"*","chr16:76768821-76769085"
117184,"chr16",76816222,76816609,388,"*","chr16:76816222-76816609"
117193,"chr16",76896030,76897087,1058,"*","chr16:76896030-76897087"
117198,"chr16",76958795,76959178,384,"*","chr16:76958795-76959178"
117232,"chr16",77314846,77315046,201,"*","chr16:77314846-77315046"
117238,"chr16",77346179,77346694,516,"*","chr16:77346179-77346694"
117240,"chr16",77367185,77367697,513,"*","chr16:77367185-77367697"
117244,"chr16",77392457,77392686,230,"*","chr16:77392457-77392686"
117258,"chr16",77458944,77459168,225,"*","chr16:77458944-77459168"
117261,"chr16",77469478,77470127,650,"*","chr16:77469478-77470127"
117294,"chr16",77704934,77705248,315,"*","chr16:77704934-77705248"
117325,"chr16",78198790,78199312,523,"*","chr16:78198790-78199312"
117337,"chr16",78273963,78274354,392,"*","chr16:78273963-78274354"
117347,"chr16",78317090,78317382,293,"*","chr16:78317090-78317382"
117379,"chr16",78546770,78546970,201,"*","chr16:78546770-78546970"
117410,"chr16",78827948,78828196,249,"*","chr16:78827948-78828196"
117441,"chr16",80317836,80318182,347,"*","chr16:80317836-80318182"
117453,"chr16",80804039,80804330,292,"*","chr16:80804039-80804330"
117492,"chr16",83686040,83686277,238,"*","chr16:83686040-83686277"
117521,"chr16",84551887,84552131,245,"*","chr16:84551887-84552131"
117530,"chr16",84648339,84648816,478,"*","chr16:84648339-84648816"
117544,"chr16",84773645,84775403,1759,"*","chr16:84773645-84775403"
117546,"chr16",84791318,84791656,339,"*","chr16:84791318-84791656"
117547,"chr16",84795169,84795393,225,"*","chr16:84795169-84795393"
117556,"chr16",84834384,84836594,2211,"*","chr16:84834384-84836594"
117602,"chr16",85057459,85057736,278,"*","chr16:85057459-85057736"
117620,"chr16",85094567,85094890,324,"*","chr16:85094567-85094890"
117636,"chr16",85137192,85137869,678,"*","chr16:85137192-85137869"
117637,"chr16",85139357,85139833,477,"*","chr16:85139357-85139833"
117639,"chr16",85144086,85144942,857,"*","chr16:85144086-85144942"
117663,"chr16",85233292,85233536,245,"*","chr16:85233292-85233536"
117678,"chr16",85317996,85318201,206,"*","chr16:85317996-85318201"
117680,"chr16",85333699,85334114,416,"*","chr16:85333699-85334114"
117695,"chr16",85439270,85439484,215,"*","chr16:85439270-85439484"
117699,"chr16",85476292,85476597,306,"*","chr16:85476292-85476597"
117721,"chr16",85720801,85721112,312,"*","chr16:85720801-85721112"
117738,"chr16",85792707,85793919,1213,"*","chr16:85792707-85793919"
117747,"chr16",85822589,85822830,242,"*","chr16:85822589-85822830"
117836,"chr16",86645004,86645900,897,"*","chr16:86645004-86645900"
117855,"chr16",86816094,86816456,363,"*","chr16:86816094-86816456"
117860,"chr16",86830726,86830962,237,"*","chr16:86830726-86830962"
117879,"chr16",87017421,87017685,265,"*","chr16:87017421-87017685"
117884,"chr16",87040074,87040282,209,"*","chr16:87040074-87040282"
117901,"chr16",87132273,87132560,288,"*","chr16:87132273-87132560"
117907,"chr16",87212671,87212871,201,"*","chr16:87212671-87212871"
117942,"chr16",87440039,87441758,1720,"*","chr16:87440039-87441758"
117946,"chr16",87495472,87496520,1049,"*","chr16:87495472-87496520"
117985,"chr16",87653198,87653398,201,"*","chr16:87653198-87653398"
117997,"chr16",87686490,87687064,575,"*","chr16:87686490-87687064"
118003,"chr16",87707764,87708005,242,"*","chr16:87707764-87708005"
118010,"chr16",87736231,87736639,409,"*","chr16:87736231-87736639"
118047,"chr16",87972093,87972444,352,"*","chr16:87972093-87972444"
118087,"chr16",88551812,88552169,358,"*","chr16:88551812-88552169"
118096,"chr16",88593017,88593219,203,"*","chr16:88593017-88593219"
118116,"chr16",88823957,88824168,212,"*","chr16:88823957-88824168"
118144,"chr16",89703355,89703629,275,"*","chr16:89703355-89703629"
118150,"chr16",89742700,89743294,595,"*","chr16:89742700-89743294"
118151,"chr16",89747923,89748323,401,"*","chr16:89747923-89748323"
118152,"chr16",89754856,89755407,552,"*","chr16:89754856-89755407"
118163,"chr16",89816750,89817330,581,"*","chr16:89816750-89817330"
118164,"chr16",89818030,89818711,682,"*","chr16:89818030-89818711"
118171,"chr16",89841511,89841811,301,"*","chr16:89841511-89841811"
118195,"chr16",89924481,89925020,540,"*","chr16:89924481-89925020"
118208,"chr16",89988321,89988576,256,"*","chr16:89988321-89988576"
118222,"chr16",90080937,90081568,632,"*","chr16:90080937-90081568"
118251,"chr16",90186265,90186733,469,"*","chr16:90186265-90186733"
118267,"chr16",90243023,90243496,474,"*","chr16:90243023-90243496"
118273,"chr16",90281123,90281383,261,"*","chr16:90281123-90281383"
118282,"chr16",90316572,90316772,201,"*","chr16:90316572-90316772"
118286,"chr16",90331586,90331833,248,"*","chr16:90331586-90331833"
118297,"chr16",90388209,90388508,300,"*","chr16:90388209-90388508"
118299,"chr16",90394849,90395260,412,"*","chr16:90394849-90395260"
118302,"chr16",90399489,90399820,332,"*","chr16:90399489-90399820"
118306,"chr16",90407546,90408516,971,"*","chr16:90407546-90408516"
118314,"chr16",90436584,90437910,1327,"*","chr16:90436584-90437910"
118319,"chr16",90452973,90453895,923,"*","chr16:90452973-90453895"
118324,"chr16",90468386,90468681,296,"*","chr16:90468386-90468681"
118335,"chr16",90516907,90517511,605,"*","chr16:90516907-90517511"
118337,"chr16",90522760,90523962,1203,"*","chr16:90522760-90523962"
118351,"chr16",90597305,90597825,521,"*","chr16:90597305-90597825"
118398,"chr16",90851168,90851405,238,"*","chr16:90851168-90851405"
118435,"chr16",90977300,90977500,201,"*","chr16:90977300-90977500"
118445,"chr16",91019632,91020133,502,"*","chr16:91019632-91020133"
118490,"chr16",91370070,91370300,231,"*","chr16:91370070-91370300"
118497,"chr16",91385073,91385419,347,"*","chr16:91385073-91385419"
118536,"chr16",91498075,91498902,828,"*","chr16:91498075-91498902"
118537,"chr16",91512433,91512904,472,"*","chr16:91512433-91512904"
118542,"chr16",91531914,91532167,254,"*","chr16:91531914-91532167"
118553,"chr16",91555416,91555713,298,"*","chr16:91555416-91555713"
118555,"chr16",91561286,91561566,281,"*","chr16:91561286-91561566"
118558,"chr16",91566660,91567063,404,"*","chr16:91566660-91567063"
118562,"chr16",91571751,91571991,241,"*","chr16:91571751-91571991"
118597,"chr16",91747601,91748170,570,"*","chr16:91747601-91748170"
118641,"chr16",91869587,91870260,674,"*","chr16:91869587-91870260"
118647,"chr16",91889970,91890372,403,"*","chr16:91889970-91890372"
118654,"chr16",91921546,91921868,323,"*","chr16:91921546-91921868"
118661,"chr16",91942237,91942850,614,"*","chr16:91942237-91942850"
118698,"chr16",92083998,92084223,226,"*","chr16:92083998-92084223"
118701,"chr16",92089682,92089917,236,"*","chr16:92089682-92089917"
118706,"chr16",92098398,92099195,798,"*","chr16:92098398-92099195"
118728,"chr16",92177952,92178185,234,"*","chr16:92177952-92178185"
118739,"chr16",92224108,92224525,418,"*","chr16:92224108-92224525"
118743,"chr16",92234576,92235333,758,"*","chr16:92234576-92235333"
118747,"chr16",92252885,92253580,696,"*","chr16:92252885-92253580"
118755,"chr16",92297469,92297746,278,"*","chr16:92297469-92297746"
118760,"chr16",92319969,92320171,203,"*","chr16:92319969-92320171"
118764,"chr16",92330215,92330543,329,"*","chr16:92330215-92330543"
118769,"chr16",92340936,92341659,724,"*","chr16:92340936-92341659"
118798,"chr16",92426125,92426481,357,"*","chr16:92426125-92426481"
118805,"chr16",92445360,92445874,515,"*","chr16:92445360-92445874"
118829,"chr16",92526398,92526655,258,"*","chr16:92526398-92526655"
118873,"chr16",92735107,92735337,231,"*","chr16:92735107-92735337"
118877,"chr16",92749344,92749544,201,"*","chr16:92749344-92749544"
118894,"chr16",92813560,92813760,201,"*","chr16:92813560-92813760"
118895,"chr16",92814690,92815135,446,"*","chr16:92814690-92815135"
118902,"chr16",92830544,92831263,720,"*","chr16:92830544-92831263"
118968,"chr16",93193528,93193815,288,"*","chr16:93193528-93193815"
118976,"chr16",93292235,93293575,1341,"*","chr16:93292235-93293575"
118980,"chr16",93335144,93335371,228,"*","chr16:93335144-93335371"
118991,"chr16",93381245,93381445,201,"*","chr16:93381245-93381445"
118996,"chr16",93408627,93408948,322,"*","chr16:93408627-93408948"
119015,"chr16",93514642,93514970,329,"*","chr16:93514642-93514970"
119033,"chr16",93596614,93597495,882,"*","chr16:93596614-93597495"
119051,"chr16",93728812,93729096,285,"*","chr16:93728812-93729096"
119054,"chr16",93733234,93733507,274,"*","chr16:93733234-93733507"
119112,"chr16",93957219,93958077,859,"*","chr16:93957219-93958077"
119135,"chr16",94058980,94060472,1493,"*","chr16:94058980-94060472"
119166,"chr16",94180434,94180649,216,"*","chr16:94180434-94180649"
119169,"chr16",94196288,94196547,260,"*","chr16:94196288-94196547"
119197,"chr16",94319549,94319749,201,"*","chr16:94319549-94319749"
119201,"chr16",94330568,94330886,319,"*","chr16:94330568-94330886"
119217,"chr16",94435704,94436384,681,"*","chr16:94435704-94436384"
119237,"chr16",94545944,94547000,1057,"*","chr16:94545944-94547000"
119249,"chr16",94588298,94588685,388,"*","chr16:94588298-94588685"
119298,"chr16",94812512,94813089,578,"*","chr16:94812512-94813089"
119303,"chr16",94839640,94839958,319,"*","chr16:94839640-94839958"
119312,"chr16",94882215,94882658,444,"*","chr16:94882215-94882658"
119328,"chr16",95022330,95022552,223,"*","chr16:95022330-95022552"
119340,"chr16",95147678,95148457,780,"*","chr16:95147678-95148457"
119342,"chr16",95167500,95167770,271,"*","chr16:95167500-95167770"
119349,"chr16",95208955,95209730,776,"*","chr16:95208955-95209730"
119357,"chr16",95250504,95250838,335,"*","chr16:95250504-95250838"
119382,"chr16",95322030,95322754,725,"*","chr16:95322030-95322754"
119387,"chr16",95340035,95340321,287,"*","chr16:95340035-95340321"
119390,"chr16",95347189,95347781,593,"*","chr16:95347189-95347781"
119398,"chr16",95370033,95370254,222,"*","chr16:95370033-95370254"
119444,"chr16",95643728,95643988,261,"*","chr16:95643728-95643988"
119456,"chr16",95682439,95683171,733,"*","chr16:95682439-95683171"
119473,"chr16",95750524,95750861,338,"*","chr16:95750524-95750861"
119483,"chr16",95771107,95771598,492,"*","chr16:95771107-95771598"
119512,"chr16",95890136,95890895,760,"*","chr16:95890136-95890895"
119522,"chr16",95931655,95932075,421,"*","chr16:95931655-95932075"
119545,"chr16",96114329,96114751,423,"*","chr16:96114329-96114751"
119546,"chr16",96115015,96115215,201,"*","chr16:96115015-96115215"
119554,"chr16",96151597,96152080,484,"*","chr16:96151597-96152080"
119555,"chr16",96158741,96160166,1426,"*","chr16:96158741-96160166"
119556,"chr16",96161154,96161552,399,"*","chr16:96161154-96161552"
119569,"chr16",96230640,96230966,327,"*","chr16:96230640-96230966"
119594,"chr16",96357909,96358408,500,"*","chr16:96357909-96358408"
119636,"chr16",96563709,96564235,527,"*","chr16:96563709-96564235"
119637,"chr16",96566269,96566672,404,"*","chr16:96566269-96566672"
119682,"chr16",96927112,96927493,382,"*","chr16:96927112-96927493"
119695,"chr16",97100015,97100630,616,"*","chr16:97100015-97100630"
119707,"chr16",97263363,97263888,526,"*","chr16:97263363-97263888"
119710,"chr16",97286886,97287250,365,"*","chr16:97286886-97287250"
119726,"chr16",97417964,97418502,539,"*","chr16:97417964-97418502"
119751,"chr16",97561850,97562418,569,"*","chr16:97561850-97562418"
119752,"chr16",97568924,97569560,637,"*","chr16:97568924-97569560"
119759,"chr16",97597797,97598675,879,"*","chr16:97597797-97598675"
119779,"chr16",97685841,97686447,607,"*","chr16:97685841-97686447"
119786,"chr16",97717742,97718399,658,"*","chr16:97717742-97718399"
119794,"chr16",97761933,97762308,376,"*","chr16:97761933-97762308"
119800,"chr16",97786343,97786674,332,"*","chr16:97786343-97786674"
119819,"chr16",97913048,97913443,396,"*","chr16:97913048-97913443"
119820,"chr16",97913771,97914037,267,"*","chr16:97913771-97914037"
119822,"chr16",97921964,97923188,1225,"*","chr16:97921964-97923188"
119827,"chr16",97996546,97997792,1247,"*","chr16:97996546-97997792"
119841,"chr17",3137956,3138879,924,"*","chr17:3137956-3138879"
119845,"chr17",3149681,3150156,476,"*","chr17:3149681-3150156"
119855,"chr17",3220456,3220688,233,"*","chr17:3220456-3220688"
119863,"chr17",3249159,3249513,355,"*","chr17:3249159-3249513"
119868,"chr17",3261892,3262653,762,"*","chr17:3261892-3262653"
119880,"chr17",3326191,3327356,1166,"*","chr17:3326191-3327356"
119893,"chr17",3375141,3375604,464,"*","chr17:3375141-3375604"
119895,"chr17",3380005,3380209,205,"*","chr17:3380005-3380209"
119916,"chr17",3481662,3482080,419,"*","chr17:3481662-3482080"
119925,"chr17",3516373,3516585,213,"*","chr17:3516373-3516585"
119936,"chr17",3625533,3625777,245,"*","chr17:3625533-3625777"
120001,"chr17",4319395,4319889,495,"*","chr17:4319395-4319889"
120008,"chr17",4409306,4409733,428,"*","chr17:4409306-4409733"
120037,"chr17",4627645,4628192,548,"*","chr17:4627645-4628192"
120085,"chr17",4945628,4947891,2264,"*","chr17:4945628-4947891"
120092,"chr17",4970984,4971248,265,"*","chr17:4970984-4971248"
120097,"chr17",4997479,4997694,216,"*","chr17:4997479-4997694"
120115,"chr17",5040068,5040328,261,"*","chr17:5040068-5040328"
120163,"chr17",5166468,5166806,339,"*","chr17:5166468-5166806"
120172,"chr17",5197303,5197503,201,"*","chr17:5197303-5197503"
120176,"chr17",5203703,5204701,999,"*","chr17:5203703-5204701"
120177,"chr17",5205247,5205694,448,"*","chr17:5205247-5205694"
120198,"chr17",5257761,5258032,272,"*","chr17:5257761-5258032"
120256,"chr17",5425436,5425727,292,"*","chr17:5425436-5425727"
120261,"chr17",5446839,5447053,215,"*","chr17:5446839-5447053"
120303,"chr17",5610104,5610667,564,"*","chr17:5610104-5610667"
120322,"chr17",5698426,5699238,813,"*","chr17:5698426-5699238"
120327,"chr17",5704048,5704273,226,"*","chr17:5704048-5704273"
120328,"chr17",5711097,5711447,351,"*","chr17:5711097-5711447"
120345,"chr17",5784164,5784370,207,"*","chr17:5784164-5784370"
120347,"chr17",5794339,5794952,614,"*","chr17:5794339-5794952"
120360,"chr17",5819357,5820491,1135,"*","chr17:5819357-5820491"
120377,"chr17",5862926,5863417,492,"*","chr17:5862926-5863417"
120378,"chr17",5863991,5864193,203,"*","chr17:5863991-5864193"
120388,"chr17",5890497,5890932,436,"*","chr17:5890497-5890932"
120392,"chr17",5898042,5898278,237,"*","chr17:5898042-5898278"
120408,"chr17",5959821,5960361,541,"*","chr17:5959821-5960361"
120409,"chr17",5960565,5960765,201,"*","chr17:5960565-5960765"
120435,"chr17",6055040,6055569,530,"*","chr17:6055040-6055569"
120451,"chr17",6165018,6165559,542,"*","chr17:6165018-6165559"
120491,"chr17",6733507,6733709,203,"*","chr17:6733507-6733709"
120498,"chr17",6743285,6743539,255,"*","chr17:6743285-6743539"
120509,"chr17",6764158,6764712,555,"*","chr17:6764158-6764712"
120544,"chr17",6866769,6867098,330,"*","chr17:6866769-6867098"
120547,"chr17",6874619,6874819,201,"*","chr17:6874619-6874819"
120553,"chr17",6959121,6959408,288,"*","chr17:6959121-6959408"
120554,"chr17",6960074,6960311,238,"*","chr17:6960074-6960311"
120555,"chr17",6961046,6962101,1056,"*","chr17:6961046-6962101"
120563,"chr17",7030599,7031260,662,"*","chr17:7030599-7031260"
120573,"chr17",7153650,7153916,267,"*","chr17:7153650-7153916"
120596,"chr17",7219156,7219650,495,"*","chr17:7219156-7219650"
120607,"chr17",7262095,7263140,1046,"*","chr17:7262095-7263140"
120632,"chr17",7537905,7538368,464,"*","chr17:7537905-7538368"
120642,"chr17",7625542,7626237,696,"*","chr17:7625542-7626237"
120656,"chr17",7726026,7726440,415,"*","chr17:7726026-7726440"
120664,"chr17",7803489,7803705,217,"*","chr17:7803489-7803705"
120696,"chr17",7929518,7929736,219,"*","chr17:7929518-7929736"
120722,"chr17",8197685,8198090,406,"*","chr17:8197685-8198090"
120726,"chr17",8214494,8214902,409,"*","chr17:8214494-8214902"
120727,"chr17",8225379,8225680,302,"*","chr17:8225379-8225680"
120732,"chr17",8241698,8242122,425,"*","chr17:8241698-8242122"
120737,"chr17",8254042,8254897,856,"*","chr17:8254042-8254897"
120741,"chr17",8264668,8265204,537,"*","chr17:8264668-8265204"
120803,"chr17",8621878,8622513,636,"*","chr17:8621878-8622513"
120820,"chr17",8746524,8746724,201,"*","chr17:8746524-8746724"
120833,"chr17",8813978,8814587,610,"*","chr17:8813978-8814587"
120837,"chr17",8827801,8828156,356,"*","chr17:8827801-8828156"
120851,"chr17",8871946,8872964,1019,"*","chr17:8871946-8872964"
120858,"chr17",8918848,8919299,452,"*","chr17:8918848-8919299"
120883,"chr17",9048468,9048729,262,"*","chr17:9048468-9048729"
120887,"chr17",9104033,9104461,429,"*","chr17:9104033-9104461"
120895,"chr17",9228030,9228691,662,"*","chr17:9228030-9228691"
120915,"chr17",9456715,9457259,545,"*","chr17:9456715-9457259"
120935,"chr17",9774978,9776361,1384,"*","chr17:9774978-9776361"
120955,"chr17",9905553,9906703,1151,"*","chr17:9905553-9906703"
121004,"chr17",10211810,10212093,284,"*","chr17:10211810-10212093"
121007,"chr17",10235356,10235684,329,"*","chr17:10235356-10235684"
121014,"chr17",10278145,10278533,389,"*","chr17:10278145-10278533"
121043,"chr17",10392623,10393237,615,"*","chr17:10392623-10393237"
121044,"chr17",10394744,10395037,294,"*","chr17:10394744-10395037"
121064,"chr17",10464891,10465369,479,"*","chr17:10464891-10465369"
121071,"chr17",10481889,10482152,264,"*","chr17:10481889-10482152"
121073,"chr17",10492149,10492500,352,"*","chr17:10492149-10492500"
121081,"chr17",10513813,10514066,254,"*","chr17:10513813-10514066"
121092,"chr17",10558911,10559206,296,"*","chr17:10558911-10559206"
121101,"chr17",10616845,10617177,333,"*","chr17:10616845-10617177"
121113,"chr17",10697810,10698076,267,"*","chr17:10697810-10698076"
121118,"chr17",10711625,10711903,279,"*","chr17:10711625-10711903"
121134,"chr17",10840052,10841367,1316,"*","chr17:10840052-10841367"
121138,"chr17",10920135,10920335,201,"*","chr17:10920135-10920335"
121140,"chr17",10959177,10959646,470,"*","chr17:10959177-10959646"
121152,"chr17",11091472,11091939,468,"*","chr17:11091472-11091939"
121178,"chr17",11336293,11337025,733,"*","chr17:11336293-11337025"
121186,"chr17",11449174,11449413,240,"*","chr17:11449174-11449413"
121191,"chr17",11504240,11504609,370,"*","chr17:11504240-11504609"
121198,"chr17",11570589,11570868,280,"*","chr17:11570589-11570868"
121235,"chr17",11915684,11916040,357,"*","chr17:11915684-11916040"
121249,"chr17",11973675,11973965,291,"*","chr17:11973675-11973965"
121253,"chr17",11988449,11988660,212,"*","chr17:11988449-11988660"
121286,"chr17",12171234,12171750,517,"*","chr17:12171234-12171750"
121287,"chr17",12174512,12174764,253,"*","chr17:12174512-12174764"
121303,"chr17",12223845,12224602,758,"*","chr17:12223845-12224602"
121310,"chr17",12268737,12269143,407,"*","chr17:12268737-12269143"
121319,"chr17",12297858,12298551,694,"*","chr17:12297858-12298551"
121332,"chr17",12343936,12344295,360,"*","chr17:12343936-12344295"
121346,"chr17",12403331,12403930,600,"*","chr17:12403331-12403930"
121375,"chr17",12525366,12525799,434,"*","chr17:12525366-12525799"
121383,"chr17",12568607,12568815,209,"*","chr17:12568607-12568815"
121384,"chr17",12571485,12571753,269,"*","chr17:12571485-12571753"
121425,"chr17",12698994,12699206,213,"*","chr17:12698994-12699206"
121455,"chr17",12792593,12793075,483,"*","chr17:12792593-12793075"
121481,"chr17",12913362,12913565,204,"*","chr17:12913362-12913565"
121497,"chr17",12996630,12996842,213,"*","chr17:12996630-12996842"
121507,"chr17",13212291,13212643,353,"*","chr17:13212291-13212643"
121547,"chr17",13677754,13678311,558,"*","chr17:13677754-13678311"
121565,"chr17",13731135,13731569,435,"*","chr17:13731135-13731569"
121578,"chr17",13761486,13761970,485,"*","chr17:13761486-13761970"
121618,"chr17",14021806,14022107,302,"*","chr17:14021806-14022107"
121628,"chr17",14123391,14123738,348,"*","chr17:14123391-14123738"
121635,"chr17",14164037,14164470,434,"*","chr17:14164037-14164470"
121651,"chr17",14192555,14192891,337,"*","chr17:14192555-14192891"
121690,"chr17",14331282,14331917,636,"*","chr17:14331282-14331917"
121703,"chr17",14365825,14366129,305,"*","chr17:14365825-14366129"
121706,"chr17",14381333,14382134,802,"*","chr17:14381333-14382134"
121713,"chr17",14401059,14401542,484,"*","chr17:14401059-14401542"
121723,"chr17",14489823,14490550,728,"*","chr17:14489823-14490550"
121727,"chr17",14510632,14511044,413,"*","chr17:14510632-14511044"
121738,"chr17",14532931,14533142,212,"*","chr17:14532931-14533142"
121744,"chr17",14551736,14552342,607,"*","chr17:14551736-14552342"
121767,"chr17",14697255,14697654,400,"*","chr17:14697255-14697654"
121778,"chr17",14735544,14736364,821,"*","chr17:14735544-14736364"
121786,"chr17",14780547,14781044,498,"*","chr17:14780547-14781044"
121798,"chr17",14899433,14899760,328,"*","chr17:14899433-14899760"
121808,"chr17",15041500,15041700,201,"*","chr17:15041500-15041700"
121831,"chr17",15144807,15145025,219,"*","chr17:15144807-15145025"
121838,"chr17",15174486,15175298,813,"*","chr17:15174486-15175298"
121848,"chr17",15206917,15207311,395,"*","chr17:15206917-15207311"
121857,"chr17",15259352,15260292,941,"*","chr17:15259352-15260292"
121885,"chr17",15383049,15383359,311,"*","chr17:15383049-15383359"
121887,"chr17",15395912,15396773,862,"*","chr17:15395912-15396773"
121923,"chr17",15745059,15745278,220,"*","chr17:15745059-15745278"
121934,"chr17",15812615,15812844,230,"*","chr17:15812615-15812844"
121936,"chr17",15818646,15818901,256,"*","chr17:15818646-15818901"
121941,"chr17",15874946,15875256,311,"*","chr17:15874946-15875256"
121970,"chr17",16621805,16622799,995,"*","chr17:16621805-16622799"
121978,"chr17",16943654,16944002,349,"*","chr17:16943654-16944002"
121979,"chr17",16951196,16951862,667,"*","chr17:16951196-16951862"
121981,"chr17",17004743,17005494,752,"*","chr17:17004743-17005494"
121988,"chr17",17392998,17393432,435,"*","chr17:17392998-17393432"
122020,"chr17",17603794,17604052,259,"*","chr17:17603794-17604052"
122032,"chr17",17766635,17767068,434,"*","chr17:17766635-17767068"
122041,"chr17",17850080,17850820,741,"*","chr17:17850080-17850820"
122062,"chr17",21056575,21057005,431,"*","chr17:21056575-21057005"
122064,"chr17",21062849,21063049,201,"*","chr17:21062849-21063049"
122102,"chr17",21728039,21728587,549,"*","chr17:21728039-21728587"
122127,"chr17",22739469,22740374,906,"*","chr17:22739469-22740374"
122146,"chr17",23581073,23581861,789,"*","chr17:23581073-23581861"
122153,"chr17",23617206,23617513,308,"*","chr17:23617206-23617513"
122159,"chr17",23661754,23662085,332,"*","chr17:23661754-23662085"
122197,"chr17",23841258,23841681,424,"*","chr17:23841258-23841681"
122210,"chr17",23976579,23977224,646,"*","chr17:23976579-23977224"
122236,"chr17",24131135,24131360,226,"*","chr17:24131135-24131360"
122285,"chr17",24405893,24406247,355,"*","chr17:24405893-24406247"
122298,"chr17",24461813,24462046,234,"*","chr17:24461813-24462046"
122310,"chr17",24506444,24507644,1201,"*","chr17:24506444-24507644"
122320,"chr17",24558680,24559729,1050,"*","chr17:24558680-24559729"
122332,"chr17",24634999,24635623,625,"*","chr17:24634999-24635623"
122335,"chr17",24645037,24646450,1414,"*","chr17:24645037-24646450"
122344,"chr17",24685854,24686484,631,"*","chr17:24685854-24686484"
122357,"chr17",24736293,24737642,1350,"*","chr17:24736293-24737642"
122405,"chr17",24936378,24937376,999,"*","chr17:24936378-24937376"
122409,"chr17",24953224,24953894,671,"*","chr17:24953224-24953894"
122414,"chr17",25044279,25044555,277,"*","chr17:25044279-25044555"
122420,"chr17",25077793,25078643,851,"*","chr17:25077793-25078643"
122439,"chr17",25184124,25184915,792,"*","chr17:25184124-25184915"
122464,"chr17",25311754,25311976,223,"*","chr17:25311754-25311976"
122493,"chr17",25421068,25421440,373,"*","chr17:25421068-25421440"
122498,"chr17",25429451,25429664,214,"*","chr17:25429451-25429664"
122500,"chr17",25433508,25434931,1424,"*","chr17:25433508-25434931"
122506,"chr17",25462616,25463103,488,"*","chr17:25462616-25463103"
122513,"chr17",25496835,25497558,724,"*","chr17:25496835-25497558"
122527,"chr17",25570296,25571625,1330,"*","chr17:25570296-25571625"
122533,"chr17",25595712,25595997,286,"*","chr17:25595712-25595997"
122562,"chr17",25751532,25751989,458,"*","chr17:25751532-25751989"
122577,"chr17",25813525,25814046,522,"*","chr17:25813525-25814046"
122581,"chr17",25832721,25833880,1160,"*","chr17:25832721-25833880"
122593,"chr17",25866364,25866684,321,"*","chr17:25866364-25866684"
122602,"chr17",25882670,25882870,201,"*","chr17:25882670-25882870"
122606,"chr17",25896714,25897065,352,"*","chr17:25896714-25897065"
122655,"chr17",26113221,26114083,863,"*","chr17:26113221-26114083"
122672,"chr17",26198284,26198587,304,"*","chr17:26198284-26198587"
122692,"chr17",26276772,26277197,426,"*","chr17:26276772-26277197"
122712,"chr17",26372950,26373235,286,"*","chr17:26372950-26373235"
122724,"chr17",26415888,26416090,203,"*","chr17:26415888-26416090"
122733,"chr17",26430922,26431572,651,"*","chr17:26430922-26431572"
122743,"chr17",26457254,26458137,884,"*","chr17:26457254-26458137"
122752,"chr17",26488846,26489536,691,"*","chr17:26488846-26489536"
122768,"chr17",26530690,26531285,596,"*","chr17:26530690-26531285"
122775,"chr17",26548878,26549814,937,"*","chr17:26548878-26549814"
122787,"chr17",26582420,26582892,473,"*","chr17:26582420-26582892"
122824,"chr17",26710223,26710723,501,"*","chr17:26710223-26710723"
122830,"chr17",26776338,26776581,244,"*","chr17:26776338-26776581"
122843,"chr17",26878136,26878569,434,"*","chr17:26878136-26878569"
122852,"chr17",26899366,26899751,386,"*","chr17:26899366-26899751"
122860,"chr17",26939149,26940151,1003,"*","chr17:26939149-26940151"
122901,"chr17",27083612,27084117,506,"*","chr17:27083612-27084117"
122950,"chr17",27228565,27229060,496,"*","chr17:27228565-27229060"
122959,"chr17",27294113,27294836,724,"*","chr17:27294113-27294836"
122967,"chr17",27331145,27331483,339,"*","chr17:27331145-27331483"
122968,"chr17",27331944,27332658,715,"*","chr17:27331944-27332658"
122987,"chr17",27389345,27389654,310,"*","chr17:27389345-27389654"
122998,"chr17",27445605,27446336,732,"*","chr17:27445605-27446336"
123039,"chr17",27603828,27604163,336,"*","chr17:27603828-27604163"
123041,"chr17",27611102,27611674,573,"*","chr17:27611102-27611674"
123077,"chr17",27746457,27746911,455,"*","chr17:27746457-27746911"
123154,"chr17",27989532,27990334,803,"*","chr17:27989532-27990334"
123187,"chr17",28057561,28058108,548,"*","chr17:28057561-28058108"
123188,"chr17",28058334,28058829,496,"*","chr17:28058334-28058829"
123191,"chr17",28065686,28066060,375,"*","chr17:28065686-28066060"
123202,"chr17",28099320,28099672,353,"*","chr17:28099320-28099672"
123208,"chr17",28114975,28115242,268,"*","chr17:28114975-28115242"
123259,"chr17",28285874,28286323,450,"*","chr17:28285874-28286323"
123274,"chr17",28344389,28344723,335,"*","chr17:28344389-28344723"
123283,"chr17",28386244,28386937,694,"*","chr17:28386244-28386937"
123285,"chr17",28394062,28394718,657,"*","chr17:28394062-28394718"
123293,"chr17",28429891,28430371,481,"*","chr17:28429891-28430371"
